datetime,temperature,pressure,humidity
2018/12/06 11:38:15,19.16 C,1015.22 hPA,74.71 %RH
2018/12/06 11:38:16,19.16 C,1015.23 hPA,74.70 %RH
2018/12/06 11:38:17,19.16 C,1015.21 hPA,74.71 %RH
2018/12/06 11:38:18,19.16 C,1015.22 hPA,74.71 %RH
2018/12/06 11:38:19,19.16 C,1015.22 hPA,74.70 %RH
2018/12/06 11:38:20,19.16 C,1015.22 hPA,74.69 %RH
2018/12/06 11:38:21,19.16 C,1015.22 hPA,74.69 %RH
2018/12/06 11:38:22,19.16 C,1015.22 hPA,74.71 %RH
2018/12/06 11:38:24,19.16 C,1015.22 hPA,74.70 %RH
2018/12/06 11:38:25,19.16 C,1015.21 hPA,74.70 %RH
2018/12/06 11:38:26,19.16 C,1015.20 hPA,74.70 %RH
2018/12/06 11:38:27,19.17 C,1015.20 hPA,74.71 %RH
2018/12/06 11:38:28,19.17 C,1015.20 hPA,74.70 %RH
2018/12/06 11:38:29,19.17 C,1015.21 hPA,74.69 %RH
2018/12/06 11:38:30,19.17 C,1015.21 hPA,74.69 %RH
2018/12/06 11:38:31,19.17 C,1015.21 hPA,74.70 %RH
2018/12/06 11:38:32,19.17 C,1015.21 hPA,74.69 %RH
2018/12/06 11:38:33,19.17 C,1015.21 hPA,74.69 %RH
2018/12/06 11:38:34,19.17 C,1015.20 hPA,74.71 %RH
2018/12/06 11:38:35,19.17 C,1015.21 hPA,74.69 %RH
2018/12/06 11:38:36,19.17 C,1015.20 hPA,74.69 %RH
2018/12/06 11:38:37,19.17 C,1015.20 hPA,74.71 %RH
2018/12/06 11:38:38,19.17 C,1015.19 hPA,74.70 %RH
2018/12/06 11:38:39,19.17 C,1015.19 hPA,74.69 %RH
2018/12/06 11:38:40,19.17 C,1015.20 hPA,74.69 %RH
2018/12/06 11:38:41,19.17 C,1015.19 hPA,74.69 %RH
2018/12/06 11:38:42,19.17 C,1015.19 hPA,74.69 %RH
2018/12/06 11:38:43,19.17 C,1015.19 hPA,74.69 %RH
2018/12/06 11:38:44,19.17 C,1015.18 hPA,74.69 %RH
2018/12/06 11:38:45,19.17 C,1015.18 hPA,74.68 %RH
2018/12/06 11:38:46,19.17 C,1015.18 hPA,74.67 %RH
2018/12/06 11:38:47,19.17 C,1015.18 hPA,74.70 %RH
2018/12/06 11:38:49,19.17 C,1015.19 hPA,74.70 %RH
2018/12/06 11:38:50,19.17 C,1015.19 hPA,74.69 %RH
2018/12/06 11:38:51,19.17 C,1015.19 hPA,74.69 %RH
2018/12/06 11:38:52,19.17 C,1015.18 hPA,74.70 %RH
2018/12/06 11:38:53,19.17 C,1015.18 hPA,74.68 %RH
2018/12/06 11:38:54,19.17 C,1015.18 hPA,74.70 %RH
2018/12/06 11:38:55,19.17 C,1015.18 hPA,74.69 %RH
2018/12/06 11:38:56,19.17 C,1015.18 hPA,74.69 %RH
2018/12/06 11:38:57,19.17 C,1015.18 hPA,74.69 %RH
2018/12/06 11:38:58,19.17 C,1015.17 hPA,74.70 %RH
2018/12/06 11:38:59,19.17 C,1015.18 hPA,74.68 %RH
2018/12/06 11:39:00,19.17 C,1015.18 hPA,74.68 %RH
2018/12/06 11:39:01,19.17 C,1015.18 hPA,74.67 %RH
2018/12/06 11:39:02,19.17 C,1015.18 hPA,74.68 %RH
2018/12/06 11:39:03,19.17 C,1015.18 hPA,74.70 %RH
2018/12/06 11:39:04,19.17 C,1015.18 hPA,74.69 %RH
2018/12/06 11:39:05,19.17 C,1015.18 hPA,74.69 %RH
2018/12/06 11:39:06,19.17 C,1015.18 hPA,74.68 %RH
2018/12/06 11:39:07,19.16 C,1015.17 hPA,74.67 %RH
2018/12/06 11:39:08,19.17 C,1015.17 hPA,74.67 %RH
2018/12/06 11:39:09,19.17 C,1015.17 hPA,74.68 %RH
2018/12/06 11:39:10,19.17 C,1015.17 hPA,74.68 %RH
2018/12/06 11:39:11,19.16 C,1015.16 hPA,74.69 %RH
2018/12/06 11:39:12,19.16 C,1015.17 hPA,74.69 %RH
2018/12/06 11:39:14,19.17 C,1015.17 hPA,74.67 %RH
2018/12/06 11:39:15,19.17 C,1015.16 hPA,74.70 %RH
2018/12/06 11:39:16,19.17 C,1015.16 hPA,74.68 %RH
2018/12/06 11:39:17,19.17 C,1015.15 hPA,74.70 %RH
2018/12/06 11:39:18,19.17 C,1015.16 hPA,74.68 %RH
2018/12/06 11:39:19,19.17 C,1015.16 hPA,74.70 %RH
2018/12/06 11:39:20,19.17 C,1015.16 hPA,74.67 %RH
2018/12/06 11:39:21,19.17 C,1015.17 hPA,74.67 %RH
2018/12/06 11:39:22,19.17 C,1015.18 hPA,74.67 %RH
2018/12/06 11:39:23,19.17 C,1015.18 hPA,74.67 %RH
2018/12/06 11:39:24,19.17 C,1015.18 hPA,74.68 %RH
2018/12/06 11:39:25,19.17 C,1015.18 hPA,74.67 %RH
2018/12/06 11:39:26,19.17 C,1015.18 hPA,74.69 %RH
2018/12/06 11:39:27,19.17 C,1015.18 hPA,74.67 %RH
2018/12/06 11:39:28,19.17 C,1015.18 hPA,74.69 %RH
2018/12/06 11:39:29,19.17 C,1015.18 hPA,74.69 %RH
2018/12/06 11:39:30,19.17 C,1015.17 hPA,74.68 %RH
2018/12/06 11:39:31,19.17 C,1015.17 hPA,74.69 %RH
2018/12/06 11:39:32,19.17 C,1015.17 hPA,74.67 %RH
2018/12/06 11:39:33,19.17 C,1015.17 hPA,74.70 %RH
2018/12/06 11:39:34,19.17 C,1015.17 hPA,74.69 %RH
2018/12/06 11:39:35,19.17 C,1015.17 hPA,74.68 %RH
2018/12/06 11:39:36,19.17 C,1015.18 hPA,74.67 %RH
2018/12/06 11:39:37,19.17 C,1015.18 hPA,74.67 %RH
2018/12/06 11:39:38,19.17 C,1015.18 hPA,74.68 %RH
2018/12/06 11:39:40,19.17 C,1015.18 hPA,74.68 %RH
2018/12/06 11:39:41,19.17 C,1015.17 hPA,74.68 %RH
2018/12/06 11:39:42,19.17 C,1015.17 hPA,74.69 %RH
2018/12/06 11:39:43,19.17 C,1015.18 hPA,74.68 %RH
2018/12/06 11:39:44,19.17 C,1015.18 hPA,74.68 %RH
2018/12/06 11:39:45,19.17 C,1015.18 hPA,74.67 %RH
2018/12/06 11:39:46,19.17 C,1015.18 hPA,74.67 %RH
2018/12/06 11:39:47,19.17 C,1015.19 hPA,74.68 %RH
2018/12/06 11:39:48,19.17 C,1015.19 hPA,74.67 %RH
2018/12/06 11:39:49,19.17 C,1015.18 hPA,74.67 %RH
2018/12/06 11:39:50,19.17 C,1015.18 hPA,74.68 %RH
2018/12/06 11:39:51,19.17 C,1015.18 hPA,74.67 %RH
2018/12/06 11:39:52,19.17 C,1015.18 hPA,74.67 %RH
2018/12/06 11:39:53,19.17 C,1015.18 hPA,74.67 %RH
2018/12/06 11:39:54,19.17 C,1015.18 hPA,74.68 %RH
2018/12/06 11:39:55,19.17 C,1015.18 hPA,74.67 %RH
2018/12/06 11:39:56,19.17 C,1015.18 hPA,74.67 %RH
2018/12/06 11:39:57,19.17 C,1015.18 hPA,74.67 %RH
2018/12/06 11:39:58,19.17 C,1015.18 hPA,74.69 %RH
2018/12/06 11:39:59,19.17 C,1015.18 hPA,74.69 %RH
2018/12/06 11:40:00,19.17 C,1015.18 hPA,74.66 %RH
2018/12/06 11:40:01,19.17 C,1015.18 hPA,74.67 %RH
2018/12/06 11:40:02,19.16 C,1015.18 hPA,74.68 %RH
2018/12/06 11:40:03,19.16 C,1015.18 hPA,74.70 %RH
2018/12/06 11:40:05,19.16 C,1015.18 hPA,74.67 %RH
2018/12/06 11:40:06,19.17 C,1015.18 hPA,74.68 %RH
2018/12/06 11:40:07,19.17 C,1015.18 hPA,74.67 %RH
2018/12/06 11:40:08,19.17 C,1015.18 hPA,74.68 %RH
2018/12/06 11:40:09,19.17 C,1015.18 hPA,74.67 %RH
2018/12/06 11:40:10,19.17 C,1015.19 hPA,74.69 %RH
2018/12/06 11:40:11,19.17 C,1015.19 hPA,74.69 %RH
2018/12/06 11:40:12,19.17 C,1015.19 hPA,74.70 %RH
2018/12/06 11:40:13,19.16 C,1015.20 hPA,74.68 %RH
2018/12/06 11:40:14,19.17 C,1015.19 hPA,74.68 %RH
2018/12/06 11:40:15,19.17 C,1015.19 hPA,74.69 %RH
2018/12/06 11:40:16,19.17 C,1015.18 hPA,74.68 %RH
2018/12/06 11:40:17,19.16 C,1015.18 hPA,74.68 %RH
2018/12/06 11:40:18,19.17 C,1015.18 hPA,74.69 %RH
2018/12/06 11:40:19,19.17 C,1015.18 hPA,74.67 %RH
2018/12/06 11:40:20,19.16 C,1015.17 hPA,74.69 %RH
2018/12/06 11:40:21,19.17 C,1015.17 hPA,74.69 %RH
2018/12/06 11:40:22,19.17 C,1015.18 hPA,74.68 %RH
2018/12/06 11:40:23,19.17 C,1015.17 hPA,74.67 %RH
2018/12/06 11:40:24,19.17 C,1015.18 hPA,74.66 %RH
2018/12/06 11:40:25,19.17 C,1015.18 hPA,74.69 %RH
2018/12/06 11:40:26,19.17 C,1015.18 hPA,74.67 %RH
2018/12/06 11:40:27,19.17 C,1015.18 hPA,74.67 %RH
2018/12/06 11:40:28,19.16 C,1015.17 hPA,74.69 %RH
2018/12/06 11:40:29,19.17 C,1015.17 hPA,74.66 %RH
2018/12/06 11:40:31,19.17 C,1015.17 hPA,74.67 %RH
2018/12/06 11:40:32,19.17 C,1015.17 hPA,74.67 %RH
2018/12/06 11:40:33,19.17 C,1015.17 hPA,74.67 %RH
2018/12/06 11:40:34,19.17 C,1015.17 hPA,74.67 %RH
2018/12/06 11:40:35,19.17 C,1015.16 hPA,74.69 %RH
2018/12/06 11:40:36,19.17 C,1015.16 hPA,74.67 %RH
2018/12/06 11:40:37,19.17 C,1015.16 hPA,74.68 %RH
2018/12/06 11:40:38,19.17 C,1015.16 hPA,74.66 %RH
2018/12/06 11:40:39,19.17 C,1015.17 hPA,74.67 %RH
2018/12/06 11:40:40,19.17 C,1015.17 hPA,74.68 %RH
2018/12/06 11:40:41,19.17 C,1015.17 hPA,74.66 %RH
2018/12/06 11:40:42,19.17 C,1015.17 hPA,74.65 %RH
2018/12/06 11:40:43,19.17 C,1015.17 hPA,74.67 %RH
2018/12/06 11:40:44,19.17 C,1015.17 hPA,74.65 %RH
2018/12/06 11:40:45,19.17 C,1015.17 hPA,74.67 %RH
2018/12/06 11:40:46,19.17 C,1015.17 hPA,74.68 %RH
2018/12/06 11:40:47,19.17 C,1015.18 hPA,74.67 %RH
2018/12/06 11:40:48,19.17 C,1015.18 hPA,74.67 %RH
2018/12/06 11:40:49,19.17 C,1015.18 hPA,74.66 %RH
2018/12/06 11:40:50,19.17 C,1015.18 hPA,74.66 %RH
2018/12/06 11:40:51,19.17 C,1015.18 hPA,74.66 %RH
2018/12/06 11:40:52,19.17 C,1015.17 hPA,74.65 %RH
2018/12/06 11:40:53,19.17 C,1015.18 hPA,74.67 %RH
2018/12/06 11:40:54,19.17 C,1015.18 hPA,74.66 %RH
2018/12/06 11:40:56,19.17 C,1015.18 hPA,74.67 %RH
2018/12/06 11:40:57,19.17 C,1015.18 hPA,74.65 %RH
2018/12/06 11:40:58,19.17 C,1015.18 hPA,74.67 %RH
2018/12/06 11:40:59,19.17 C,1015.18 hPA,74.67 %RH
2018/12/06 11:41:00,19.17 C,1015.17 hPA,74.67 %RH
2018/12/06 11:41:01,19.17 C,1015.17 hPA,74.65 %RH
2018/12/06 11:41:02,19.17 C,1015.18 hPA,74.66 %RH
2018/12/06 11:41:03,19.17 C,1015.18 hPA,74.69 %RH
2018/12/06 11:41:04,19.17 C,1015.18 hPA,74.68 %RH
2018/12/06 11:41:05,19.17 C,1015.18 hPA,74.68 %RH
2018/12/06 11:41:06,19.17 C,1015.18 hPA,74.66 %RH
2018/12/06 11:41:07,19.17 C,1015.19 hPA,74.67 %RH
2018/12/06 11:41:08,19.17 C,1015.18 hPA,74.69 %RH
2018/12/06 11:41:09,19.17 C,1015.19 hPA,74.67 %RH
2018/12/06 11:41:10,19.17 C,1015.19 hPA,74.67 %RH
2018/12/06 11:41:11,19.17 C,1015.20 hPA,74.66 %RH
2018/12/06 11:41:12,19.17 C,1015.20 hPA,74.67 %RH
2018/12/06 11:41:13,19.17 C,1015.19 hPA,74.66 %RH
2018/12/06 11:41:14,19.17 C,1015.20 hPA,74.66 %RH
2018/12/06 11:41:15,19.17 C,1015.20 hPA,74.68 %RH
2018/12/06 11:41:16,19.17 C,1015.20 hPA,74.67 %RH
2018/12/06 11:41:17,19.17 C,1015.20 hPA,74.65 %RH
2018/12/06 11:41:18,19.17 C,1015.20 hPA,74.66 %RH
2018/12/06 11:41:19,19.17 C,1015.20 hPA,74.67 %RH
2018/12/06 11:41:21,19.17 C,1015.20 hPA,74.66 %RH
2018/12/06 11:41:22,19.17 C,1015.20 hPA,74.65 %RH
2018/12/06 11:41:23,19.17 C,1015.20 hPA,74.67 %RH
2018/12/06 11:41:24,19.17 C,1015.20 hPA,74.66 %RH
2018/12/06 11:41:25,19.17 C,1015.20 hPA,74.65 %RH
2018/12/06 11:41:26,19.17 C,1015.21 hPA,74.65 %RH
2018/12/06 11:41:27,19.17 C,1015.21 hPA,74.65 %RH
2018/12/06 11:41:28,19.17 C,1015.22 hPA,74.65 %RH
2018/12/06 11:41:29,19.17 C,1015.21 hPA,74.67 %RH
2018/12/06 11:41:30,19.17 C,1015.21 hPA,74.67 %RH
2018/12/06 11:41:31,19.17 C,1015.22 hPA,74.67 %RH
2018/12/06 11:41:32,19.17 C,1015.22 hPA,74.65 %RH
2018/12/06 11:41:33,19.17 C,1015.23 hPA,74.67 %RH
2018/12/06 11:41:34,19.17 C,1015.23 hPA,74.66 %RH
2018/12/06 11:41:35,19.17 C,1015.23 hPA,74.67 %RH
2018/12/06 11:41:36,19.17 C,1015.23 hPA,74.65 %RH
2018/12/06 11:41:37,19.17 C,1015.23 hPA,74.66 %RH
2018/12/06 11:41:38,19.17 C,1015.23 hPA,74.67 %RH
2018/12/06 11:41:39,19.17 C,1015.23 hPA,74.67 %RH
2018/12/06 11:41:40,19.17 C,1015.23 hPA,74.66 %RH
2018/12/06 11:41:41,19.17 C,1015.23 hPA,74.66 %RH
2018/12/06 11:41:42,19.17 C,1015.23 hPA,74.67 %RH
2018/12/06 11:41:43,19.17 C,1015.22 hPA,74.67 %RH
2018/12/06 11:41:44,19.17 C,1015.22 hPA,74.66 %RH
2018/12/06 11:41:45,19.17 C,1015.22 hPA,74.67 %RH
2018/12/06 11:41:47,19.17 C,1015.22 hPA,74.67 %RH
2018/12/06 11:41:48,19.17 C,1015.22 hPA,74.68 %RH
2018/12/06 11:41:49,19.17 C,1015.22 hPA,74.65 %RH
2018/12/06 11:41:50,19.17 C,1015.22 hPA,74.67 %RH
2018/12/06 11:41:51,19.17 C,1015.21 hPA,74.65 %RH
2018/12/06 11:41:52,19.17 C,1015.20 hPA,74.65 %RH
2018/12/06 11:41:53,19.17 C,1015.21 hPA,74.67 %RH
2018/12/06 11:41:54,19.17 C,1015.20 hPA,74.65 %RH
2018/12/06 11:41:55,19.17 C,1015.21 hPA,74.66 %RH
2018/12/06 11:41:56,19.17 C,1015.21 hPA,74.66 %RH
2018/12/06 11:41:57,19.17 C,1015.21 hPA,74.65 %RH
2018/12/06 11:41:58,19.17 C,1015.21 hPA,74.67 %RH
2018/12/06 11:41:59,19.17 C,1015.21 hPA,74.67 %RH
2018/12/06 11:42:00,19.17 C,1015.21 hPA,74.67 %RH
2018/12/06 11:42:01,19.17 C,1015.21 hPA,74.65 %RH
2018/12/06 11:42:02,19.17 C,1015.21 hPA,74.67 %RH
2018/12/06 11:42:03,19.17 C,1015.21 hPA,74.66 %RH
2018/12/06 11:42:04,19.17 C,1015.22 hPA,74.66 %RH
2018/12/06 11:42:05,19.17 C,1015.22 hPA,74.65 %RH
2018/12/06 11:42:06,19.17 C,1015.22 hPA,74.68 %RH
2018/12/06 11:42:07,19.17 C,1015.23 hPA,74.66 %RH
2018/12/06 11:42:08,19.17 C,1015.23 hPA,74.67 %RH
2018/12/06 11:42:09,19.17 C,1015.23 hPA,74.67 %RH
2018/12/06 11:42:10,19.17 C,1015.23 hPA,74.67 %RH
2018/12/06 11:42:12,19.17 C,1015.23 hPA,74.67 %RH
2018/12/06 11:42:13,19.17 C,1015.23 hPA,74.69 %RH
2018/12/06 11:42:14,19.17 C,1015.24 hPA,74.68 %RH
2018/12/06 11:42:15,19.17 C,1015.24 hPA,74.67 %RH
2018/12/06 11:42:16,19.17 C,1015.24 hPA,74.68 %RH
2018/12/06 11:42:17,19.16 C,1015.24 hPA,74.69 %RH
2018/12/06 11:42:18,19.16 C,1015.24 hPA,74.69 %RH
2018/12/06 11:42:19,19.16 C,1015.24 hPA,74.68 %RH
2018/12/06 11:42:20,19.16 C,1015.24 hPA,74.69 %RH
2018/12/06 11:42:21,19.16 C,1015.24 hPA,74.71 %RH
2018/12/06 11:42:22,19.16 C,1015.24 hPA,74.68 %RH
2018/12/06 11:42:23,19.16 C,1015.24 hPA,74.69 %RH
2018/12/06 11:42:24,19.16 C,1015.24 hPA,74.68 %RH
2018/12/06 11:42:25,19.16 C,1015.24 hPA,74.67 %RH
2018/12/06 11:42:26,19.16 C,1015.24 hPA,74.70 %RH
2018/12/06 11:42:27,19.16 C,1015.23 hPA,74.69 %RH
2018/12/06 11:42:28,19.16 C,1015.24 hPA,74.71 %RH
2018/12/06 11:42:29,19.16 C,1015.24 hPA,74.67 %RH
2018/12/06 11:42:30,19.16 C,1015.24 hPA,74.67 %RH
2018/12/06 11:42:31,19.16 C,1015.24 hPA,74.67 %RH
2018/12/06 11:42:32,19.16 C,1015.24 hPA,74.67 %RH
2018/12/06 11:42:33,19.16 C,1015.23 hPA,74.69 %RH
2018/12/06 11:42:34,19.16 C,1015.23 hPA,74.67 %RH
2018/12/06 11:42:35,19.16 C,1015.23 hPA,74.70 %RH
2018/12/06 11:42:37,19.16 C,1015.23 hPA,74.70 %RH
2018/12/06 11:42:38,19.16 C,1015.23 hPA,74.67 %RH
2018/12/06 11:42:39,19.16 C,1015.23 hPA,74.70 %RH
2018/12/06 11:42:40,19.16 C,1015.23 hPA,74.69 %RH
2018/12/06 11:42:41,19.16 C,1015.24 hPA,74.68 %RH
2018/12/06 11:42:42,19.16 C,1015.24 hPA,74.70 %RH
2018/12/06 11:42:43,19.16 C,1015.24 hPA,74.69 %RH
2018/12/06 11:42:44,19.16 C,1015.24 hPA,74.69 %RH
2018/12/06 11:42:45,19.16 C,1015.25 hPA,74.67 %RH
2018/12/06 11:42:46,19.16 C,1015.25 hPA,74.69 %RH
2018/12/06 11:42:47,19.16 C,1015.24 hPA,74.70 %RH
2018/12/06 11:42:48,19.16 C,1015.24 hPA,74.66 %RH
2018/12/06 11:42:49,19.16 C,1015.24 hPA,74.68 %RH
2018/12/06 11:42:50,19.16 C,1015.24 hPA,74.69 %RH
2018/12/06 11:42:51,19.16 C,1015.24 hPA,74.70 %RH
2018/12/06 11:42:52,19.16 C,1015.24 hPA,74.69 %RH
2018/12/06 11:42:53,19.17 C,1015.24 hPA,74.65 %RH
2018/12/06 11:42:54,19.17 C,1015.25 hPA,74.68 %RH
2018/12/06 11:42:55,19.16 C,1015.25 hPA,74.67 %RH
2018/12/06 11:42:56,19.16 C,1015.25 hPA,74.67 %RH
2018/12/06 11:42:57,19.16 C,1015.25 hPA,74.66 %RH
2018/12/06 11:42:58,19.16 C,1015.26 hPA,74.68 %RH
2018/12/06 11:42:59,19.17 C,1015.25 hPA,74.67 %RH
2018/12/06 11:43:00,19.17 C,1015.25 hPA,74.69 %RH
2018/12/06 11:43:01,19.17 C,1015.25 hPA,74.67 %RH
2018/12/06 11:43:03,19.17 C,1015.25 hPA,74.69 %RH
2018/12/06 11:43:04,19.17 C,1015.25 hPA,74.68 %RH
2018/12/06 11:43:05,19.16 C,1015.24 hPA,74.68 %RH
2018/12/06 11:43:06,19.17 C,1015.25 hPA,74.70 %RH
2018/12/06 11:43:07,19.17 C,1015.24 hPA,74.69 %RH
2018/12/06 11:43:08,19.17 C,1015.24 hPA,74.67 %RH
2018/12/06 11:43:09,19.17 C,1015.24 hPA,74.68 %RH
2018/12/06 11:43:10,19.17 C,1015.24 hPA,74.69 %RH
2018/12/06 11:43:11,19.17 C,1015.24 hPA,74.67 %RH
2018/12/06 11:43:12,19.17 C,1015.23 hPA,74.70 %RH
2018/12/06 11:43:13,19.17 C,1015.24 hPA,74.70 %RH
2018/12/06 11:43:14,19.17 C,1015.24 hPA,74.69 %RH
2018/12/06 11:43:15,19.17 C,1015.24 hPA,74.70 %RH
2018/12/06 11:43:16,19.17 C,1015.23 hPA,74.70 %RH
2018/12/06 11:43:17,19.17 C,1015.24 hPA,74.69 %RH
2018/12/06 11:43:18,19.17 C,1015.24 hPA,74.70 %RH
2018/12/06 11:43:19,19.17 C,1015.24 hPA,74.67 %RH
2018/12/06 11:43:20,19.16 C,1015.24 hPA,74.68 %RH
2018/12/06 11:43:21,19.16 C,1015.24 hPA,74.68 %RH
2018/12/06 11:43:22,19.17 C,1015.24 hPA,74.69 %RH
2018/12/06 11:43:23,19.17 C,1015.24 hPA,74.69 %RH
2018/12/06 11:43:24,19.17 C,1015.24 hPA,74.67 %RH
2018/12/06 11:43:25,19.17 C,1015.24 hPA,74.67 %RH
2018/12/06 11:43:26,19.17 C,1015.25 hPA,74.67 %RH
2018/12/06 11:43:28,19.17 C,1015.25 hPA,74.69 %RH
2018/12/06 11:43:29,19.17 C,1015.25 hPA,74.67 %RH
2018/12/06 11:43:30,19.17 C,1015.26 hPA,74.69 %RH
2018/12/06 11:43:31,19.16 C,1015.25 hPA,74.68 %RH
2018/12/06 11:43:32,19.16 C,1015.25 hPA,74.67 %RH
2018/12/06 11:43:33,19.17 C,1015.25 hPA,74.68 %RH
2018/12/06 11:43:34,19.17 C,1015.24 hPA,74.67 %RH
2018/12/06 11:43:35,19.17 C,1015.23 hPA,74.67 %RH
2018/12/06 11:43:36,19.17 C,1015.23 hPA,74.69 %RH
2018/12/06 11:43:37,19.17 C,1015.23 hPA,74.69 %RH
2018/12/06 11:43:38,19.16 C,1015.23 hPA,74.67 %RH
2018/12/06 11:43:39,19.16 C,1015.24 hPA,74.67 %RH
2018/12/06 11:43:40,19.17 C,1015.23 hPA,74.68 %RH
2018/12/06 11:43:41,19.16 C,1015.23 hPA,74.69 %RH
2018/12/06 11:43:42,19.16 C,1015.23 hPA,74.67 %RH
2018/12/06 11:43:43,19.17 C,1015.23 hPA,74.69 %RH
2018/12/06 11:43:44,19.16 C,1015.23 hPA,74.69 %RH
2018/12/06 11:43:45,19.16 C,1015.23 hPA,74.67 %RH
2018/12/06 11:43:46,19.16 C,1015.23 hPA,74.69 %RH
2018/12/06 11:43:47,19.16 C,1015.22 hPA,74.69 %RH
2018/12/06 11:43:48,19.16 C,1015.22 hPA,74.69 %RH
2018/12/06 11:43:49,19.16 C,1015.22 hPA,74.70 %RH
2018/12/06 11:43:50,19.16 C,1015.23 hPA,74.68 %RH
2018/12/06 11:43:51,19.16 C,1015.22 hPA,74.68 %RH
2018/12/06 11:43:52,19.16 C,1015.23 hPA,74.68 %RH
2018/12/06 11:43:54,19.16 C,1015.23 hPA,74.69 %RH
2018/12/06 11:43:55,19.16 C,1015.23 hPA,74.69 %RH
2018/12/06 11:43:56,19.16 C,1015.24 hPA,74.69 %RH
2018/12/06 11:43:57,19.16 C,1015.24 hPA,74.67 %RH
2018/12/06 11:43:58,19.16 C,1015.24 hPA,74.68 %RH
2018/12/06 11:43:59,19.16 C,1015.24 hPA,74.68 %RH
2018/12/06 11:44:00,19.16 C,1015.23 hPA,74.69 %RH
2018/12/06 11:44:01,19.16 C,1015.23 hPA,74.70 %RH
2018/12/06 11:44:02,19.16 C,1015.24 hPA,74.71 %RH
2018/12/06 11:44:03,19.16 C,1015.24 hPA,74.69 %RH
2018/12/06 11:44:04,19.16 C,1015.24 hPA,74.71 %RH
2018/12/06 11:44:05,19.16 C,1015.23 hPA,74.68 %RH
2018/12/06 11:44:06,19.16 C,1015.23 hPA,74.70 %RH
2018/12/06 11:44:07,19.16 C,1015.23 hPA,74.69 %RH
2018/12/06 11:44:08,19.16 C,1015.22 hPA,74.68 %RH
2018/12/06 11:44:09,19.16 C,1015.22 hPA,74.67 %RH
2018/12/06 11:44:10,19.16 C,1015.23 hPA,74.67 %RH
2018/12/06 11:44:11,19.16 C,1015.23 hPA,74.68 %RH
2018/12/06 11:44:12,19.16 C,1015.22 hPA,74.66 %RH
2018/12/06 11:44:13,19.16 C,1015.22 hPA,74.67 %RH
2018/12/06 11:44:14,19.16 C,1015.21 hPA,74.69 %RH
2018/12/06 11:44:15,19.16 C,1015.21 hPA,74.68 %RH
2018/12/06 11:44:16,19.17 C,1015.21 hPA,74.66 %RH
2018/12/06 11:44:17,19.16 C,1015.21 hPA,74.67 %RH
2018/12/06 11:44:19,19.16 C,1015.22 hPA,74.67 %RH
2018/12/06 11:44:20,19.16 C,1015.22 hPA,74.68 %RH
2018/12/06 11:44:21,19.17 C,1015.22 hPA,74.68 %RH
2018/12/06 11:44:22,19.16 C,1015.22 hPA,74.69 %RH
2018/12/06 11:44:23,19.16 C,1015.22 hPA,74.69 %RH
2018/12/06 11:44:24,19.16 C,1015.21 hPA,74.68 %RH
2018/12/06 11:44:25,19.16 C,1015.21 hPA,74.67 %RH
2018/12/06 11:44:26,19.16 C,1015.21 hPA,74.68 %RH
2018/12/06 11:44:27,19.16 C,1015.21 hPA,74.67 %RH
2018/12/06 11:44:28,19.16 C,1015.21 hPA,74.70 %RH
2018/12/06 11:44:29,19.16 C,1015.20 hPA,74.67 %RH
2018/12/06 11:44:30,19.16 C,1015.21 hPA,74.67 %RH
2018/12/06 11:44:31,19.16 C,1015.21 hPA,74.67 %RH
2018/12/06 11:44:32,19.16 C,1015.22 hPA,74.66 %RH
2018/12/06 11:44:33,19.16 C,1015.21 hPA,74.69 %RH
2018/12/06 11:44:34,19.16 C,1015.21 hPA,74.67 %RH
2018/12/06 11:44:35,19.16 C,1015.21 hPA,74.66 %RH
2018/12/06 11:44:36,19.16 C,1015.21 hPA,74.67 %RH
2018/12/06 11:44:37,19.16 C,1015.21 hPA,74.68 %RH
2018/12/06 11:44:38,19.16 C,1015.22 hPA,74.70 %RH
2018/12/06 11:44:39,19.16 C,1015.22 hPA,74.70 %RH
2018/12/06 11:44:40,19.16 C,1015.22 hPA,74.70 %RH
2018/12/06 11:44:41,19.16 C,1015.23 hPA,74.67 %RH
2018/12/06 11:44:42,19.16 C,1015.24 hPA,74.70 %RH
2018/12/06 11:44:44,19.16 C,1015.24 hPA,74.69 %RH
2018/12/06 11:44:45,19.16 C,1015.24 hPA,74.70 %RH
2018/12/06 11:44:46,19.16 C,1015.24 hPA,74.68 %RH
2018/12/06 11:44:47,19.16 C,1015.25 hPA,74.70 %RH
2018/12/06 11:44:48,19.16 C,1015.23 hPA,74.69 %RH
2018/12/06 11:44:49,19.16 C,1015.24 hPA,74.69 %RH
2018/12/06 11:44:50,19.16 C,1015.24 hPA,74.71 %RH
2018/12/06 11:44:51,19.16 C,1015.23 hPA,74.69 %RH
2018/12/06 11:44:52,19.16 C,1015.23 hPA,74.68 %RH
2018/12/06 11:44:53,19.16 C,1015.23 hPA,74.68 %RH
2018/12/06 11:44:54,19.16 C,1015.24 hPA,74.69 %RH
2018/12/06 11:44:55,19.16 C,1015.23 hPA,74.70 %RH
2018/12/06 11:44:56,19.16 C,1015.24 hPA,74.68 %RH
2018/12/06 11:44:57,19.16 C,1015.24 hPA,74.70 %RH
2018/12/06 11:44:58,19.16 C,1015.24 hPA,74.70 %RH
